call_id,call_date,call_month,member_type,call_channel,call_reason,agent_id,queue_name,wait_time_sec,handle_time_sec,call_outcome,first_call_resolution,sla_target_sec,sla_met,escalated_flag,abandoned_flag
203,2024-07-09 10:00:00,2024-07,Medicare,Portal,Prior Authorization,2024,Enrollment Queue,138,681,Escalated,No,30,No,1,0
204,2024-07-09 11:00:00,2024-07,Commercial,IVR,Provider Inquiry,2028,Claims Queue,111,427,Resolved,Yes,90,No,0,0
205,2024-07-09 12:00:00,2024-07,Medicare,Phone,Benefits Coverage,2019,Enrollment Queue,192,226,Escalated,Yes,90,No,1,0
206,2024-07-09 13:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2031,Claims Queue,45,77,Resolved,Yes,30,No,0,0
207,2024-07-09 14:00:00,2024-07,Medicare,Phone,Benefits Coverage,2017,Enrollment Queue,171,200,Escalated,Yes,60,No,1,0
208,2024-07-09 15:00:00,2024-07,Medicare,IVR,Billing,2041,Claims Queue,160,131,Resolved,Yes,30,No,0,0
209,2024-07-09 16:00:00,2024-07,Medicare,Phone,Benefits Coverage,2006,Enrollment Queue,64,105,Resolved,No,60,No,0,0
210,2024-07-09 17:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2028,Claims Queue,75,552,Resolved,No,30,No,0,0
211,2024-07-09 18:00:00,2024-07,Commercial,Phone,Benefits Coverage,2015,Benefits Queue,81,261,Resolved,Yes,30,No,0,0
212,2024-07-09 19:00:00,2024-07,Commercial,Phone,System Access,2053,Claims Queue,73,208,Resolved,Yes,60,No,0,0
213,2024-07-09 20:00:00,2024-07,Medicaid,IVR,Claims Status,2054,Enrollment Queue,35,287,Resolved,Yes,90,Yes,0,0
214,2024-07-09 21:00:00,2024-07,Medicare,IVR,Benefits Coverage,2033,Claims Queue,35,1223,Resolved,No,30,No,0,0
215,2024-07-09 22:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2056,Claims Queue,77,215,Resolved,No,90,Yes,0,0
216,2024-07-09 23:00:00,2024-07,Commercial,Portal,Enrollment,2024,Claims Queue,9,591,Resolved,Yes,60,Yes,0,0
217,2024-07-10 00:00:00,2024-07,Commercial,Phone,Enrollment,2027,Benefits Queue,89,210,Resolved,No,60,No,0,0
218,2024-07-10 01:00:00,2024-07,Medicare,Phone,Billing,2009,Claims Queue,55,405,Resolved,Yes,90,Yes,0,0
219,2024-07-10 02:00:00,2024-07,Medicare,Phone,Benefits Coverage,2031,Claims Queue,41,168,Resolved,Yes,60,Yes,0,0
220,2024-07-10 03:00:00,2024-07,Medicaid,Phone,Billing,2048,Enrollment Queue,141,449,Resolved,Yes,60,No,0,0
221,2024-07-10 04:00:00,2024-07,Medicaid,IVR,Claims Status,2042,Enrollment Queue,109,317,Escalated,Yes,90,No,1,0
222,2024-07-10 05:00:00,2024-07,Medicaid,IVR,Prior Authorization,2054,Enrollment Queue,126,477,Resolved,Yes,90,No,0,0
223,2024-07-10 06:00:00,2024-07,Medicare,Portal,Provider Inquiry,2006,Claims Queue,152,258,Resolved,Yes,30,No,0,0
224,2024-07-10 07:00:00,2024-07,Medicaid,Phone,Claims Status,2005,Claims Queue,75,318,Resolved,Yes,30,No,0,0
225,2024-07-10 08:00:00,2024-07,Commercial,IVR,Benefits Coverage,2006,Claims Queue,82,313,Escalated,Yes,60,No,1,0
226,2024-07-10 09:00:00,2024-07,Medicare,Phone,System Access,2013,Claims Queue,24,636,Resolved,Yes,60,Yes,0,0
227,2024-07-10 10:00:00,2024-07,Medicaid,Portal,Billing,2010,Enrollment Queue,32,214,Resolved,No,90,Yes,0,0
228,2024-07-10 11:00:00,2024-07,Medicaid,IVR,Enrollment,2024,Benefits Queue,85,286,Resolved,Yes,30,No,0,0
229,2024-07-10 12:00:00,2024-07,Medicare,Phone,Provider Inquiry,2044,Benefits Queue,123,275,Abandoned,Yes,90,No,0,1
230,2024-07-10 13:00:00,2024-07,Commercial,Phone,Prior Authorization,2040,Benefits Queue,109,603,Resolved,Yes,90,No,0,0
231,2024-07-10 14:00:00,2024-07,Medicare,Portal,Billing,2033,Enrollment Queue,56,159,Escalated,Yes,60,Yes,1,0
232,2024-07-10 15:00:00,2024-07,Medicaid,Phone,Claims Status,2015,Claims Queue,19,415,Escalated,No,60,Yes,1,0
233,2024-07-10 16:00:00,2024-07,Medicare,Phone,Billing,2049,Enrollment Queue,54,138,Resolved,Yes,30,No,0,0
234,2024-07-10 17:00:00,2024-07,Medicaid,Phone,Enrollment,2010,Benefits Queue,82,406,Resolved,Yes,60,No,0,0
235,2024-07-10 18:00:00,2024-07,Commercial,Phone,Enrollment,2055,Benefits Queue,64,633,Resolved,Yes,30,No,0,0
236,2024-07-10 19:00:00,2024-07,Medicare,Phone,Benefits Coverage,2018,Benefits Queue,118,262,Escalated,Yes,60,No,1,0
237,2024-07-10 20:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2030,Claims Queue,97,331,Escalated,Yes,90,No,1,0
238,2024-07-10 21:00:00,2024-07,Medicare,Phone,System Access,2041,Enrollment Queue,74,259,Escalated,Yes,60,No,1,0
239,2024-07-10 22:00:00,2024-07,Medicare,Phone,Enrollment,2014,Benefits Queue,36,660,Resolved,Yes,90,Yes,0,0
240,2024-07-10 23:00:00,2024-07,Medicaid,IVR,Provider Inquiry,2055,Claims Queue,16,463,Resolved,Yes,30,Yes,0,0
241,2024-07-11 00:00:00,2024-07,Commercial,Phone,Provider Inquiry,2029,Benefits Queue,45,243,Resolved,Yes,90,Yes,0,0
242,2024-07-11 01:00:00,2024-07,Medicaid,Phone,Prior Authorization,2026,Claims Queue,153,139,Escalated,Yes,60,No,1,0
243,2024-07-11 02:00:00,2024-07,Commercial,IVR,Prior Authorization,2025,Enrollment Queue,157,229,Escalated,Yes,60,No,1,0
244,2024-07-11 03:00:00,2024-07,Commercial,Phone,Provider Inquiry,2028,Enrollment Queue,81,649,Resolved,Yes,30,No,0,0
245,2024-07-11 04:00:00,2024-07,Medicaid,Phone,Claims Status,2030,Claims Queue,23,217,Escalated,Yes,30,Yes,1,0
246,2024-07-11 05:00:00,2024-07,Medicare,Phone,Provider Inquiry,2050,Claims Queue,119,963,Resolved,No,60,No,0,0
247,2024-07-11 06:00:00,2024-07,Medicaid,Phone,Enrollment,2031,Benefits Queue,68,263,Escalated,Yes,30,No,1,0
248,2024-07-11 07:00:00,2024-07,Medicare,Phone,Benefits Coverage,2051,Enrollment Queue,73,134,Abandoned,No,30,No,0,1
249,2024-07-11 08:00:00,2024-07,Medicare,Phone,Claims Status,2007,Benefits Queue,33,499,Resolved,Yes,30,No,0,0
250,2024-07-11 09:00:00,2024-07,Medicare,IVR,System Access,2025,Enrollment Queue,53,475,Resolved,Yes,90,Yes,0,0
251,2024-07-11 10:00:00,2024-07,Commercial,Phone,System Access,2045,Claims Queue,112,726,Resolved,Yes,90,No,0,0
252,2024-07-11 11:00:00,2024-07,Medicaid,IVR,Claims Status,2040,Enrollment Queue,156,211,Resolved,Yes,90,No,0,0
253,2024-07-11 12:00:00,2024-07,Medicare,Portal,System Access,2001,Enrollment Queue,128,235,Resolved,Yes,90,No,0,0
254,2024-07-11 13:00:00,2024-07,Medicaid,Portal,Enrollment,2041,Claims Queue,149,306,Resolved,Yes,90,No,0,0
255,2024-07-11 14:00:00,2024-07,Medicaid,Phone,Billing,2055,Benefits Queue,83,701,Resolved,Yes,90,Yes,0,0
256,2024-07-11 15:00:00,2024-07,Medicare,IVR,Provider Inquiry,2025,Claims Queue,32,207,Escalated,Yes,30,No,1,0
257,2024-07-11 16:00:00,2024-07,Medicare,Phone,Prior Authorization,2037,Claims Queue,22,323,Abandoned,Yes,30,Yes,0,1
258,2024-07-11 17:00:00,2024-07,Commercial,Phone,Provider Inquiry,2006,Benefits Queue,110,228,Resolved,Yes,60,No,0,0
259,2024-07-11 18:00:00,2024-07,Medicare,Phone,Benefits Coverage,2009,Enrollment Queue,38,304,Escalated,Yes,90,Yes,1,0
260,2024-07-11 19:00:00,2024-07,Medicaid,Phone,Claims Status,2028,Enrollment Queue,64,467,Resolved,Yes,60,No,0,0
261,2024-07-11 20:00:00,2024-07,Commercial,Phone,Prior Authorization,2032,Claims Queue,56,164,Escalated,No,30,No,1,0
262,2024-07-11 21:00:00,2024-07,Medicaid,Phone,Claims Status,2020,Claims Queue,176,194,Resolved,Yes,30,No,0,0
263,2024-07-11 22:00:00,2024-07,Medicaid,Phone,System Access,2038,Claims Queue,33,363,Escalated,Yes,30,No,1,0
264,2024-07-11 23:00:00,2024-07,Medicare,Phone,Billing,2030,Claims Queue,65,526,Resolved,No,30,No,0,0
265,2024-07-12 00:00:00,2024-07,Medicaid,Phone,Billing,2042,Benefits Queue,110,379,Resolved,Yes,30,No,0,0
266,2024-07-12 01:00:00,2024-07,Medicaid,IVR,Provider Inquiry,2015,Benefits Queue,169,214,Abandoned,Yes,60,No,0,1
267,2024-07-12 02:00:00,2024-07,Commercial,Phone,System Access,2033,Enrollment Queue,42,479,Resolved,Yes,90,Yes,0,0
268,2024-07-12 03:00:00,2024-07,Medicaid,Phone,Prior Authorization,2029,Benefits Queue,113,400,Resolved,Yes,60,No,0,0
269,2024-07-12 04:00:00,2024-07,Commercial,Phone,Prior Authorization,2036,Benefits Queue,77,444,Resolved,Yes,60,No,0,0
270,2024-07-12 05:00:00,2024-07,Medicare,Phone,Claims Status,2003,Enrollment Queue,78,162,Resolved,Yes,60,No,0,0
271,2024-07-12 06:00:00,2024-07,Medicaid,Phone,Prior Authorization,2009,Claims Queue,80,391,Resolved,Yes,90,Yes,0,0
272,2024-07-12 07:00:00,2024-07,Medicaid,Phone,System Access,2037,Claims Queue,54,124,Abandoned,Yes,60,Yes,0,1
273,2024-07-12 08:00:00,2024-07,Medicaid,Phone,Claims Status,2057,Enrollment Queue,139,450,Resolved,Yes,30,No,0,0
274,2024-07-12 09:00:00,2024-07,Commercial,Phone,System Access,2044,Claims Queue,171,387,Resolved,Yes,60,No,0,0
275,2024-07-12 10:00:00,2024-07,Medicaid,Phone,System Access,2010,Benefits Queue,14,416,Resolved,No,30,Yes,0,0
276,2024-07-12 11:00:00,2024-07,Medicaid,IVR,Claims Status,2041,Enrollment Queue,81,345,Resolved,Yes,60,No,0,0
277,2024-07-12 12:00:00,2024-07,Medicaid,Phone,System Access,2004,Benefits Queue,145,459,Escalated,Yes,60,No,1,0
278,2024-07-12 13:00:00,2024-07,Commercial,Phone,Benefits Coverage,2039,Enrollment Queue,145,366,Abandoned,No,90,No,0,1
279,2024-07-12 14:00:00,2024-07,Medicaid,Phone,Billing,2011,Enrollment Queue,84,174,Resolved,Yes,60,No,0,0
280,2024-07-12 15:00:00,2024-07,Medicare,Portal,Claims Status,2027,Enrollment Queue,51,399,Escalated,Yes,30,No,1,0
281,2024-07-12 16:00:00,2024-07,Medicaid,Phone,Prior Authorization,2042,Benefits Queue,89,268,Resolved,Yes,60,No,0,0
282,2024-07-12 17:00:00,2024-07,Commercial,Phone,System Access,2001,Benefits Queue,102,335,Escalated,Yes,30,No,1,0
283,2024-07-12 18:00:00,2024-07,Medicare,Phone,Billing,2012,Benefits Queue,185,131,Resolved,Yes,30,No,0,0
284,2024-07-12 19:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2011,Enrollment Queue,111,891,Resolved,Yes,60,No,0,0
285,2024-07-12 20:00:00,2024-07,Commercial,IVR,Provider Inquiry,2001,Claims Queue,326,434,Abandoned,Yes,60,No,0,1
286,2024-07-12 21:00:00,2024-07,Medicaid,Portal,Prior Authorization,2038,Enrollment Queue,32,347,Abandoned,Yes,90,Yes,0,1
287,2024-07-12 22:00:00,2024-07,Medicare,Phone,Enrollment,2002,Benefits Queue,46,142,Resolved,Yes,90,Yes,0,0
288,2024-07-12 23:00:00,2024-07,Medicare,Phone,Prior Authorization,2001,Enrollment Queue,90,510,Resolved,Yes,30,No,0,0
289,2024-07-13 00:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2022,Enrollment Queue,96,466,Escalated,Yes,60,No,1,0
290,2024-07-13 01:00:00,2024-07,Medicaid,Phone,Prior Authorization,2017,Benefits Queue,135,206,Abandoned,Yes,60,No,0,1
291,2024-07-13 02:00:00,2024-07,Medicaid,Phone,Billing,2041,Benefits Queue,33,386,Resolved,No,30,No,0,0
292,2024-07-13 03:00:00,2024-07,Medicaid,Phone,Prior Authorization,2058,Benefits Queue,80,230,Escalated,Yes,30,No,1,0
293,2024-07-13 04:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2053,Enrollment Queue,139,257,Resolved,Yes,90,No,0,0
294,2024-07-13 05:00:00,2024-07,Medicaid,Phone,Enrollment,2015,Benefits Queue,107,72,Resolved,Yes,60,No,0,0
295,2024-07-13 06:00:00,2024-07,Commercial,Phone,Provider Inquiry,2002,Benefits Queue,74,725,Resolved,Yes,30,No,0,0
296,2024-07-13 07:00:00,2024-07,Medicaid,Phone,Enrollment,2007,Claims Queue,119,457,Resolved,Yes,90,No,0,0
297,2024-07-13 08:00:00,2024-07,Medicare,Phone,System Access,2007,Claims Queue,18,400,Escalated,Yes,30,Yes,1,0
298,2024-07-13 09:00:00,2024-07,Medicaid,Phone,Enrollment,2036,Benefits Queue,48,353,Escalated,Yes,30,No,1,0
299,2024-07-13 10:00:00,2024-07,Medicaid,Phone,Billing,2016,Enrollment Queue,134,169,Resolved,Yes,30,No,0,0
300,2024-07-13 11:00:00,2024-07,Medicare,Phone,Prior Authorization,2059,Benefits Queue,104,249,Resolved,No,60,No,0,0
301,2024-07-13 12:00:00,2024-07,Commercial,Phone,Prior Authorization,2009,Enrollment Queue,211,322,Abandoned,Yes,60,No,0,1
302,2024-07-13 13:00:00,2024-07,Medicare,Portal,Prior Authorization,2059,Enrollment Queue,154,1000,Resolved,Yes,30,No,0,0
303,2024-07-13 14:00:00,2024-07,Medicaid,Phone,Claims Status,2015,Enrollment Queue,54,211,Resolved,Yes,60,Yes,0,0
304,2024-07-13 15:00:00,2024-07,Commercial,Portal,Benefits Coverage,2027,Claims Queue,90,240,Escalated,Yes,60,No,1,0
305,2024-07-13 16:00:00,2024-07,Medicaid,Phone,Billing,2045,Enrollment Queue,27,459,Abandoned,No,30,Yes,0,1
306,2024-07-13 17:00:00,2024-07,Medicaid,IVR,Provider Inquiry,2053,Benefits Queue,61,398,Escalated,Yes,30,No,1,0
307,2024-07-13 18:00:00,2024-07,Medicare,IVR,System Access,2056,Benefits Queue,154,146,Escalated,No,90,No,1,0
308,2024-07-13 19:00:00,2024-07,Commercial,Phone,System Access,2009,Enrollment Queue,118,366,Resolved,No,60,No,0,0
309,2024-07-13 20:00:00,2024-07,Commercial,Phone,Prior Authorization,2030,Claims Queue,56,291,Resolved,No,30,No,0,0
310,2024-07-13 21:00:00,2024-07,Medicare,Phone,System Access,2022,Claims Queue,51,464,Resolved,Yes,30,No,0,0
311,2024-07-13 22:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2033,Benefits Queue,207,640,Resolved,Yes,90,No,0,0
312,2024-07-13 23:00:00,2024-07,Commercial,Phone,Enrollment,2001,Enrollment Queue,44,159,Abandoned,No,30,No,0,1
313,2024-07-14 00:00:00,2024-07,Commercial,IVR,Benefits Coverage,2021,Benefits Queue,55,623,Resolved,Yes,30,No,0,0
314,2024-07-14 01:00:00,2024-07,Commercial,Phone,Billing,2014,Benefits Queue,176,587,Resolved,Yes,30,No,0,0
315,2024-07-14 02:00:00,2024-07,Medicare,Phone,System Access,2048,Benefits Queue,162,117,Resolved,Yes,30,No,0,0
316,2024-07-14 03:00:00,2024-07,Medicaid,IVR,Provider Inquiry,2042,Benefits Queue,82,175,Escalated,Yes,30,No,1,0
317,2024-07-14 04:00:00,2024-07,Medicaid,IVR,Prior Authorization,2058,Enrollment Queue,68,464,Resolved,No,60,No,0,0
318,2024-07-14 05:00:00,2024-07,Medicare,IVR,Benefits Coverage,2049,Enrollment Queue,108,280,Resolved,No,30,No,0,0
319,2024-07-14 06:00:00,2024-07,Medicare,IVR,Enrollment,2030,Benefits Queue,126,267,Escalated,Yes,30,No,1,0
320,2024-07-14 07:00:00,2024-07,Commercial,Phone,Enrollment,2004,Claims Queue,28,410,Resolved,Yes,90,Yes,0,0
321,2024-07-14 08:00:00,2024-07,Medicaid,Phone,Enrollment,2037,Benefits Queue,63,448,Resolved,Yes,60,No,0,0
322,2024-07-14 09:00:00,2024-07,Medicare,Phone,Prior Authorization,2008,Benefits Queue,73,267,Resolved,Yes,60,No,0,0
323,2024-07-14 10:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2028,Claims Queue,116,216,Escalated,No,30,No,1,0
324,2024-07-14 11:00:00,2024-07,Medicare,Phone,Provider Inquiry,2041,Enrollment Queue,58,543,Escalated,Yes,60,Yes,1,0
325,2024-07-14 12:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2051,Claims Queue,51,296,Resolved,No,30,No,0,0
326,2024-07-14 13:00:00,2024-07,Medicare,Phone,Prior Authorization,2032,Benefits Queue,197,520,Resolved,Yes,30,No,0,0
327,2024-07-14 14:00:00,2024-07,Medicaid,Portal,Provider Inquiry,2003,Enrollment Queue,174,567,Resolved,Yes,90,No,0,0
328,2024-07-14 15:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2028,Claims Queue,35,234,Resolved,No,30,No,0,0
329,2024-07-14 16:00:00,2024-07,Commercial,IVR,Enrollment,2015,Benefits Queue,195,461,Resolved,Yes,90,No,0,0
330,2024-07-14 17:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2037,Benefits Queue,68,294,Abandoned,Yes,30,No,0,1
331,2024-07-14 18:00:00,2024-07,Commercial,Phone,System Access,2002,Benefits Queue,126,365,Resolved,No,30,No,0,0
332,2024-07-14 19:00:00,2024-07,Medicare,Phone,Prior Authorization,2027,Benefits Queue,24,497,Resolved,Yes,30,Yes,0,0
333,2024-07-14 20:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2015,Benefits Queue,7,296,Resolved,Yes,60,Yes,0,0
334,2024-07-14 21:00:00,2024-07,Medicare,Phone,Benefits Coverage,2036,Claims Queue,99,288,Escalated,Yes,30,No,1,0
335,2024-07-14 22:00:00,2024-07,Medicaid,Portal,Billing,2007,Enrollment Queue,82,334,Resolved,No,30,No,0,0
336,2024-07-14 23:00:00,2024-07,Commercial,Phone,System Access,2019,Benefits Queue,84,469,Resolved,No,60,No,0,0
337,2024-07-15 00:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2003,Benefits Queue,62,324,Resolved,Yes,90,Yes,0,0
338,2024-07-15 01:00:00,2024-07,Medicare,Phone,Benefits Coverage,2008,Benefits Queue,52,398,Resolved,Yes,60,Yes,0,0
339,2024-07-15 02:00:00,2024-07,Medicaid,Portal,Benefits Coverage,2046,Benefits Queue,63,248,Resolved,Yes,60,No,0,0
340,2024-07-15 03:00:00,2024-07,Medicaid,Phone,Prior Authorization,2026,Benefits Queue,100,403,Resolved,Yes,30,No,0,0
341,2024-07-15 04:00:00,2024-07,Commercial,Phone,System Access,2041,Benefits Queue,154,396,Resolved,No,30,No,0,0
342,2024-07-15 05:00:00,2024-07,Medicare,IVR,Benefits Coverage,2022,Claims Queue,134,472,Resolved,Yes,30,No,0,0
343,2024-07-15 06:00:00,2024-07,Medicare,IVR,Benefits Coverage,2047,Benefits Queue,55,250,Escalated,Yes,90,Yes,1,0
344,2024-07-15 07:00:00,2024-07,Medicare,Phone,Benefits Coverage,2047,Benefits Queue,82,331,Resolved,No,90,Yes,0,0
345,2024-07-15 08:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2052,Enrollment Queue,13,249,Resolved,No,30,Yes,0,0
346,2024-07-15 09:00:00,2024-07,Commercial,Phone,Prior Authorization,2057,Enrollment Queue,66,165,Resolved,Yes,60,No,0,0
347,2024-07-15 10:00:00,2024-07,Commercial,Phone,Provider Inquiry,2001,Enrollment Queue,117,380,Resolved,Yes,90,No,0,0
348,2024-07-15 11:00:00,2024-07,Medicaid,Phone,Claims Status,2029,Benefits Queue,54,304,Resolved,No,60,Yes,0,0
349,2024-07-15 12:00:00,2024-07,Medicare,Phone,System Access,2026,Claims Queue,104,288,Escalated,Yes,30,No,1,0
350,2024-07-15 13:00:00,2024-07,Medicaid,Phone,Claims Status,2011,Enrollment Queue,132,246,Escalated,No,90,No,1,0
351,2024-07-15 14:00:00,2024-07,Medicare,Portal,Billing,2033,Benefits Queue,113,367,Resolved,Yes,60,No,0,0
352,2024-07-15 15:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2023,Claims Queue,71,162,Escalated,Yes,90,Yes,1,0
353,2024-07-15 16:00:00,2024-07,Medicare,Phone,Billing,2028,Claims Queue,228,343,Escalated,Yes,60,No,1,0
354,2024-07-15 17:00:00,2024-07,Medicare,Phone,Provider Inquiry,2005,Enrollment Queue,197,336,Escalated,Yes,60,No,1,0
355,2024-07-15 18:00:00,2024-07,Medicare,Portal,System Access,2032,Enrollment Queue,73,195,Resolved,Yes,60,No,0,0
356,2024-07-15 19:00:00,2024-07,Medicaid,IVR,Claims Status,2048,Claims Queue,106,199,Resolved,No,90,No,0,0
357,2024-07-15 20:00:00,2024-07,Commercial,Phone,Claims Status,2028,Benefits Queue,97,366,Resolved,No,60,No,0,0
358,2024-07-15 21:00:00,2024-07,Medicaid,IVR,Provider Inquiry,2006,Claims Queue,175,363,Abandoned,No,30,No,0,1
359,2024-07-15 22:00:00,2024-07,Commercial,IVR,System Access,2006,Benefits Queue,93,697,Resolved,No,60,No,0,0
360,2024-07-15 23:00:00,2024-07,Medicare,Phone,Billing,2004,Claims Queue,84,82,Resolved,Yes,30,No,0,0
361,2024-07-16 00:00:00,2024-07,Medicaid,Phone,Claims Status,2021,Benefits Queue,81,474,Resolved,Yes,90,Yes,0,0
362,2024-07-16 01:00:00,2024-07,Medicare,Phone,Enrollment,2050,Claims Queue,185,389,Resolved,Yes,30,No,0,0
363,2024-07-16 02:00:00,2024-07,Commercial,Phone,Enrollment,2038,Enrollment Queue,154,928,Resolved,No,60,No,0,0
364,2024-07-16 03:00:00,2024-07,Medicare,Phone,System Access,2038,Enrollment Queue,167,105,Resolved,Yes,30,No,0,0
365,2024-07-16 04:00:00,2024-07,Commercial,IVR,Enrollment,2023,Enrollment Queue,81,425,Escalated,Yes,60,No,1,0
366,2024-07-16 05:00:00,2024-07,Medicaid,Phone,Prior Authorization,2043,Enrollment Queue,23,370,Resolved,Yes,60,Yes,0,0
367,2024-07-16 06:00:00,2024-07,Medicaid,Phone,System Access,2027,Benefits Queue,64,233,Escalated,Yes,30,No,1,0
368,2024-07-16 07:00:00,2024-07,Medicaid,IVR,Provider Inquiry,2041,Claims Queue,133,327,Resolved,Yes,30,No,0,0
369,2024-07-16 08:00:00,2024-07,Medicare,Phone,Benefits Coverage,2014,Enrollment Queue,131,400,Resolved,Yes,30,No,0,0
370,2024-07-16 09:00:00,2024-07,Medicaid,Phone,Claims Status,2024,Claims Queue,84,201,Resolved,Yes,60,No,0,0
371,2024-07-16 10:00:00,2024-07,Medicaid,IVR,Prior Authorization,2043,Enrollment Queue,165,143,Escalated,Yes,30,No,1,0
372,2024-07-16 11:00:00,2024-07,Medicare,Phone,Enrollment,2029,Enrollment Queue,82,278,Resolved,No,90,Yes,0,0
373,2024-07-16 12:00:00,2024-07,Medicaid,IVR,Claims Status,2059,Enrollment Queue,257,240,Resolved,Yes,30,No,0,0
374,2024-07-16 13:00:00,2024-07,Medicaid,Portal,Prior Authorization,2003,Enrollment Queue,25,64,Resolved,Yes,30,Yes,0,0
375,2024-07-16 14:00:00,2024-07,Medicare,Phone,System Access,2009,Claims Queue,93,629,Resolved,Yes,60,No,0,0
376,2024-07-16 15:00:00,2024-07,Medicaid,IVR,Provider Inquiry,2055,Benefits Queue,92,717,Resolved,Yes,90,No,0,0
377,2024-07-16 16:00:00,2024-07,Medicaid,Phone,Claims Status,2029,Benefits Queue,101,755,Escalated,Yes,90,No,1,0
378,2024-07-16 17:00:00,2024-07,Commercial,Phone,Benefits Coverage,2011,Benefits Queue,45,236,Resolved,Yes,90,Yes,0,0
379,2024-07-16 18:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2034,Enrollment Queue,70,475,Resolved,Yes,30,No,0,0
380,2024-07-16 19:00:00,2024-07,Medicare,Phone,Enrollment,2044,Claims Queue,121,373,Escalated,Yes,30,No,1,0
381,2024-07-16 20:00:00,2024-07,Medicare,IVR,Benefits Coverage,2048,Enrollment Queue,56,335,Resolved,Yes,90,Yes,0,0
382,2024-07-16 21:00:00,2024-07,Medicaid,Phone,Claims Status,2023,Benefits Queue,39,217,Resolved,Yes,60,Yes,0,0
383,2024-07-16 22:00:00,2024-07,Medicare,Phone,Provider Inquiry,2013,Enrollment Queue,244,407,Resolved,Yes,30,No,0,0
384,2024-07-16 23:00:00,2024-07,Commercial,Phone,Benefits Coverage,2045,Benefits Queue,88,863,Resolved,No,30,No,0,0
385,2024-07-17 00:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2030,Claims Queue,79,248,Resolved,Yes,90,Yes,0,0
386,2024-07-17 01:00:00,2024-07,Medicare,Phone,Billing,2045,Enrollment Queue,28,569,Resolved,Yes,60,Yes,0,0
387,2024-07-17 02:00:00,2024-07,Commercial,Portal,Benefits Coverage,2002,Claims Queue,48,380,Resolved,No,30,No,0,0
388,2024-07-17 03:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2040,Enrollment Queue,114,398,Resolved,Yes,90,No,0,0
389,2024-07-17 04:00:00,2024-07,Commercial,Phone,System Access,2014,Claims Queue,53,264,Resolved,Yes,60,Yes,0,0
390,2024-07-17 05:00:00,2024-07,Medicare,Phone,System Access,2006,Enrollment Queue,54,256,Resolved,No,60,Yes,0,0
391,2024-07-17 06:00:00,2024-07,Medicare,Phone,Billing,2030,Enrollment Queue,88,239,Resolved,Yes,60,No,0,0
392,2024-07-17 07:00:00,2024-07,Medicare,Phone,Enrollment,2054,Benefits Queue,74,298,Resolved,No,30,No,0,0
393,2024-07-17 08:00:00,2024-07,Medicaid,Phone,Prior Authorization,2016,Enrollment Queue,64,941,Resolved,Yes,60,No,0,0
394,2024-07-17 09:00:00,2024-07,Medicare,Phone,Prior Authorization,2041,Claims Queue,178,318,Abandoned,Yes,30,No,0,1
395,2024-07-17 10:00:00,2024-07,Medicaid,Phone,Claims Status,2036,Enrollment Queue,10,471,Resolved,No,90,Yes,0,0
396,2024-07-17 11:00:00,2024-07,Commercial,Phone,Prior Authorization,2051,Claims Queue,154,438,Resolved,Yes,60,No,0,0
397,2024-07-17 12:00:00,2024-07,Medicare,IVR,Billing,2035,Claims Queue,100,146,Resolved,Yes,30,No,0,0
398,2024-07-17 13:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2031,Claims Queue,23,612,Abandoned,Yes,30,Yes,0,1
